"season","week","half","even_wk","team","result","win","loss","tie"
2001,9,"second","odd","NE",10,1,0,0
2001,9,"second","odd","NYJ",20,1,0,0
2001,9,"second","odd","STL",34,1,0,0
2001,9,"second","odd","DEN",10,1,0,0
2001,9,"second","odd","ARI",-7,0,1,0
2001,9,"second","odd","PHI",31,1,0,0
2001,9,"second","odd","SF",1,1,0,0
2001,9,"second","odd","SEA",7,1,0,0
2001,9,"second","odd","TEN",-6,0,1,0
2001,10,"second","even","BAL",-10,0,1,0
2001,10,"second","even","BUF",-3,0,1,0
2001,10,"second","even","CAR",-3,0,1,0
2001,10,"second","even","CIN",-13,0,1,0
2001,10,"second","even","DAL",-33,0,1,0
2001,10,"second","even","GB",-3,0,1,0
2001,10,"second","even","MIA",-24,0,1,0
2001,10,"second","even","NO",14,1,0,0
2001,10,"second","even","OAK",10,1,0,0
2001,10,"second","even","PIT",13,1,0,0
2001,10,"second","even","ARI",7,1,0,0
2001,10,"second","even","DEN",-7,0,1,0
2001,10,"second","even","TB",-3,0,1,0
2001,10,"second","even","NE",-7,0,1,0
2001,10,"second","even","MIN",12,1,0,0
2001,11,"second","odd","DET",-2,0,1,0
2001,11,"second","odd","DAL",-2,0,1,0
2001,11,"second","odd","BUF",-7,0,1,0
2001,11,"second","odd","CAR",-3,0,1,0
2001,11,"second","odd","CLE",18,1,0,0
2001,11,"second","odd","IND",-19,0,1,0
2001,11,"second","odd","JAX",-3,0,1,0
2001,11,"second","odd","KC",12,1,0,0
2001,11,"second","odd","PHI",-10,0,1,0
2001,11,"second","odd","TEN",-10,0,1,0
2001,11,"second","odd","NE",17,1,0,0
2001,11,"second","odd","SD",-3,0,1,0
2001,11,"second","odd","NYG",-18,0,1,0
2001,11,"second","odd","MIN",-7,0,1,0
2001,11,"second","odd","STL",-7,0,1,0
2001,12,"second","even","KC",-13,0,1,0
2001,12,"second","even","BAL",12,1,0,0
2001,12,"second","even","CHI",3,1,0,0
2001,12,"second","even","CIN",-3,0,1,0
2001,12,"second","even","CLE",-16,0,1,0
2001,12,"second","even","MIA",11,1,0,0
2001,12,"second","even","NO",4,1,0,0
2001,12,"second","even","NYJ",-1,0,1,0
2001,12,"second","even","PIT",5,1,0,0
2001,12,"second","even","SEA",3,1,0,0
2001,12,"second","even","ATL",-29,0,1,0
2001,12,"second","even","OAK",-3,0,1,0
2001,12,"second","even","WAS",-6,0,1,0
2001,12,"second","even","SF",35,1,0,0
2001,12,"second","even","JAX",-7,0,1,0
2001,13,"second","odd","ATL",-18,0,1,0
2001,13,"second","odd","BUF",1,1,0,0
2001,13,"second","odd","CIN",-4,0,1,0
2001,13,"second","odd","DAL",7,1,0,0
2001,13,"second","odd","GB",10,1,0,0
2001,13,"second","odd","MIN",18,1,0,0
2001,13,"second","odd","NE",11,1,0,0
2001,13,"second","odd","PHI",10,1,0,0
2001,13,"second","odd","STL",13,1,0,0
2001,13,"second","odd","TB",3,1,0,0
2001,13,"second","odd","ARI",-10,0,1,0
2001,13,"second","odd","OAK",2,1,0,0
2001,13,"second","odd","PIT",11,1,0,0
2001,13,"second","odd","DEN",13,1,0,0
2001,13,"second","odd","MIA",35,1,0,0
2001,14,"second","even","NYG",4,1,0,0
2001,14,"second","even","SD",-7,0,1,0
2001,14,"second","even","BUF",-3,0,1,0
2001,14,"second","even","CHI",24,1,0,0
2001,14,"second","even","CLE",-5,0,1,0
2001,14,"second","even","DET",3,1,0,0
2001,14,"second","even","IND",14,1,0,0
2001,14,"second","even","KC",3,1,0,0
2001,14,"second","even","NYJ",1,1,0,0
2001,14,"second","even","WAS",-14,0,1,0
2001,14,"second","even","SF",21,1,0,0
2001,14,"second","even","SEA",26,1,0,0
2001,14,"second","even","TEN",6,1,0,0
2001,14,"second","even","BAL",-5,0,1,0
2001,14,"second","even","NO",-13,0,1,0
2001,15,"second","odd","OAK",-3,0,1,0
2001,15,"second","odd","NE",7,1,0,0
2001,15,"second","odd","SF",10,1,0,0
2001,15,"second","odd","ATL",3,1,0,0
2001,15,"second","odd","BAL",16,1,0,0
2001,15,"second","odd","CAR",-6,0,1,0
2001,15,"second","odd","KC",3,1,0,0
2001,15,"second","odd","MIN",-30,0,1,0
2001,15,"second","odd","NYG",3,1,0,0
2001,15,"second","odd","PIT",33,1,0,0
2001,15,"second","odd","TB",27,1,0,0
2001,15,"second","odd","WAS",-5,0,1,0
2001,15,"second","odd","ARI",7,1,0,0
2001,15,"second","odd","GB",23,1,0,0
2001,15,"second","odd","IND",-1,0,1,0
2001,16,"second","even","TB",12,1,0,0
2001,16,"second","even","CAR",-23,0,1,0
2001,16,"second","even","CIN",3,1,0,0
2001,16,"second","even","DAL",6,1,0,0
2001,16,"second","even","DET",-24,0,1,0
2001,16,"second","even","GB",11,1,0,0
2001,16,"second","even","JAX",-4,0,1,0
2001,16,"second","even","MIA",7,1,0,0
2001,16,"second","even","NYJ",-5,0,1,0
2001,16,"second","even","STL",25,1,0,0
2001,16,"second","even","TEN",-3,0,1,0
2001,16,"second","even","PHI",3,1,0,0
2001,16,"second","even","DEN",6,1,0,0
2001,16,"second","even","SD",-3,0,1,0
2001,16,"second","even","NO",-30,0,1,0
2001,17,"second","odd","IND",19,1,0,0
2001,17,"second","odd","CAR",-32,0,1,0
2001,17,"second","odd","CHI",20,1,0,0
2001,17,"second","odd","DET",5,1,0,0
2001,17,"second","odd","NO",-38,0,1,0
2001,17,"second","odd","NYG",-9,0,1,0
2001,17,"second","odd","PIT",21,1,0,0
2001,17,"second","odd","TEN",-2,0,1,0
2001,17,"second","odd","WAS",3,1,0,0
2001,17,"second","odd","STL",18,1,0,0
2001,17,"second","odd","MIA",27,1,0,0
2001,17,"second","odd","OAK",-2,0,1,0
2001,17,"second","odd","SEA",3,1,0,0
2001,17,"second","odd","TB",-4,0,1,0
2001,17,"second","odd","BAL",16,1,0,0
2002,1,"first","odd","NYG",-3,0,1,0
2002,1,"first","odd","BUF",-6,0,1,0
2002,1,"first","odd","CAR",3,1,0,0
2002,1,"first","odd","CHI",4,1,0,0
2002,1,"first","odd","CIN",-28,0,1,0
2002,1,"first","odd","CLE",-1,0,1,0
2002,1,"first","odd","GB",3,1,0,0
2002,1,"first","odd","JAX",-3,0,1,0
2002,1,"first","odd","MIA",28,1,0,0
2002,1,"first","odd","TEN",3,1,0,0
2002,1,"first","odd","WAS",8,1,0,0
2002,1,"first","odd","DEN",7,1,0,0
2002,1,"first","odd","OAK",14,1,0,0
2002,1,"first","odd","TB",-6,0,1,0
2002,1,"first","odd","HOU",9,1,0,0
2002,1,"first","odd","NE",16,1,0,0
2002,2,"first","even","ATL",-1,0,1,0
2002,2,"first","even","BAL",-25,0,1,0
2002,2,"first","even","CAR",24,1,0,0
2002,2,"first","even","CLE",13,1,0,0
2002,2,"first","even","DAL",8,1,0,0
2002,2,"first","even","IND",-8,0,1,0
2002,2,"first","even","KC",-7,0,1,0
2002,2,"first","even","NO",15,1,0,0
2002,2,"first","even","NYJ",-37,0,1,0
2002,2,"first","even","SEA",-11,0,1,0
2002,2,"first","even","STL",-5,0,1,0
2002,2,"first","even","MIN",-6,0,1,0
2002,2,"first","even","SD",21,1,0,0
2002,2,"first","even","SF",-10,0,1,0
2002,2,"first","even","PIT",-13,0,1,0
2002,2,"first","even","WAS",-30,0,1,0
2002,3,"first","odd","CHI",-6,0,1,0
2002,3,"first","odd","HOU",-20,0,1,0
2002,3,"first","odd","MIA",27,1,0,0
2002,3,"first","odd","MIN",-7,0,1,0
2002,3,"first","odd","NE",3,1,0,0
2002,3,"first","odd","PHI",31,1,0,0
2002,3,"first","odd","TEN",-3,0,1,0
2002,3,"first","odd","ARI",-8,0,1,0
2002,3,"first","odd","DEN",5,1,0,0
2002,3,"first","odd","DET",-6,0,1,0
2002,3,"first","odd","NYG",3,1,0,0
2002,3,"first","odd","SF",10,1,0,0
2002,3,"first","odd","ATL",27,1,0,0
2002,3,"first","odd","TB",12,1,0,0
2002,4,"first","even","BUF",6,1,0,0
2002,4,"first","even","DET",5,1,0,0
2002,4,"first","even","GB",3,1,0,0
2002,4,"first","even","JAX",25,1,0,0
2002,4,"first","even","KC",18,1,0,0
2002,4,"first","even","PHI",18,1,0,0
2002,4,"first","even","PIT",3,1,0,0
2002,4,"first","even","STL",-3,0,1,0
2002,4,"first","even","ARI",14,1,0,0
2002,4,"first","even","CIN",-28,0,1,0
2002,4,"first","even","OAK",27,1,0,0
2002,4,"first","even","SD",7,1,0,0
2002,4,"first","even","SEA",25,1,0,0
2002,4,"first","even","BAL",11,1,0,0
2002,5,"first","odd","ATL",-14,0,1,0
2002,5,"first","odd","BUF",-18,0,1,0
2002,5,"first","odd","CAR",-3,0,1,0
2002,5,"first","odd","DAL",-4,0,1,0
2002,5,"first","odd","IND",7,1,0,0
2002,5,"first","odd","MIA",13,1,0,0
2002,5,"first","odd","NO",3,1,0,0
2002,5,"first","odd","TEN",-17,0,1,0
2002,5,"first","odd","DEN",17,1,0,0
2002,5,"first","odd","NYJ",-4,0,1,0
2002,5,"first","odd","JAX",3,1,0,0
2002,5,"first","odd","SF",24,1,0,0
2002,5,"first","odd","CLE",-5,0,1,0
2002,5,"first","odd","CHI",-13,0,1,0
2002,6,"first","even","CIN",-27,0,1,0
2002,6,"first","even","DAL",1,1,0,0
2002,6,"first","even","HOU",-7,0,1,0
2002,6,"first","even","IND",2,1,0,0
2002,6,"first","even","MIN",7,1,0,0
2002,6,"first","even","NE",-18,0,1,0
2002,6,"first","even","NYG",-7,0,1,0
2002,6,"first","even","TB",14,1,0,0
2002,6,"first","even","WAS",-16,0,1,0
2002,6,"first","even","SD",1,1,0,0
2002,6,"first","even","STL",15,1,0,0
2002,6,"first","even","TEN",9,1,0,0
2002,6,"first","even","DEN",-2,0,1,0
2002,6,"first","even","SEA",-7,0,1,0
2002,7,"first","odd","ATL",30,1,0,0
2002,7,"first","odd","BAL",7,1,0,0
2002,7,"first","odd","DET",3,1,0,0
2002,7,"first","odd","KC",-3,0,1,0
2002,7,"first","odd","MIA",-13,0,1,0
2002,7,"first","odd","NO",8,1,0,0
2002,7,"first","odd","NYJ",13,1,0,0
2002,7,"first","odd","STL",17,1,0,0
2002,7,"first","odd","CLE",17,1,0,0
2002,7,"first","odd","OAK",-6,0,1,0
2002,7,"first","odd","ARI",3,1,0,0
2002,7,"first","odd","GB",21,1,0,0
2002,7,"first","odd","PHI",10,1,0,0
2002,7,"first","odd","PIT",18,1,0,0
2002,8,"first","even","BAL",-13,0,1,0
2002,8,"first","even","BUF",7,1,0,0
2002,8,"first","even","CAR",-3,0,1,0
2002,8,"first","even","CIN",-6,0,1,0
2002,8,"first","even","DAL",-3,0,1,0
2002,8,"first","even","KC",10,1,0,0
2002,8,"first","even","MIN",18,1,0,0
2002,8,"first","even","NO",-2,0,1,0
2002,8,"first","even","NYJ",-3,0,1,0
2002,8,"first","even","SF",10,1,0,0
2002,8,"first","even","JAX",-2,0,1,0
2002,8,"first","even","NE",-8,0,1,0
2002,8,"first","even","WAS",5,1,0,0
2002,8,"first","even","PHI",14,1,0,0
2002,9,"second","odd","ATL",3,1,0,0
2002,9,"second","odd","BUF",-31,0,1,0
2002,9,"second","odd","CHI",-6,0,1,0
2002,9,"second","odd","CLE",-3,0,1,0
2002,9,"second","odd","DET",2,1,0,0
2002,9,"second","odd","HOU",-35,0,1,0
2002,9,"second","odd","IND",-8,0,1,0
2002,9,"second","odd","TB",14,1,0,0
2002,9,"second","odd","SD",-31,0,1,0
2002,9,"second","odd","ARI",-13,0,1,0
2002,9,"second","odd","OAK",-3,0,1,0
2002,9,"second","odd","SEA",-11,0,1,0
2002,9,"second","odd","NYG",7,1,0,0
2002,9,"second","odd","GB",14,1,0,0
2002,10,"second","even","BAL",11,1,0,0
2002,10,"second","even","CAR",-10,0,1,0
2002,10,"second","even","GB",26,1,0,0
2002,10,"second","even","MIN",-7,0,1,0
2002,10,"second","even","PHI",-22,0,1,0
2002,10,"second","even","PIT",0,0,0,1
2002,10,"second","even","STL",4,1,0,0
2002,10,"second","even","TEN",7,1,0,0
2002,10,"second","even","ARI",-21,0,1,0
2002,10,"second","even","JAX",19,1,0,0
2002,10,"second","even","CHI",-3,0,1,0
2002,10,"second","even","SF",4,1,0,0
2002,10,"second","even","NYJ",3,1,0,0
2002,10,"second","even","DEN",-24,0,1,0
2002,11,"second","odd","ATL",7,1,0,0
2002,11,"second","odd","CIN",-7,0,1,0
2002,11,"second","odd","HOU",-3,0,1,0
2002,11,"second","odd","IND",17,1,0,0
2002,11,"second","odd","KC",1,1,0,0
2002,11,"second","odd","MIN",10,1,0,0
2002,11,"second","odd","NYG",2,1,0,0
2002,11,"second","odd","PHI",24,1,0,0
2002,11,"second","odd","TEN",8,1,0,0
2002,11,"second","odd","SD",3,1,0,0
2002,11,"second","odd","TB",13,1,0,0
2002,11,"second","odd","DET",-17,0,1,0
2002,11,"second","odd","MIA",19,1,0,0
2002,11,"second","odd","SEA",-22,0,1,0
2002,11,"second","odd","OAK",7,1,0,0
2002,11,"second","odd","STL",5,1,0,0
2002,12,"second","even","BAL",1,1,0,0
2002,12,"second","even","CAR",-41,0,1,0
2002,12,"second","even","CHI",3,1,0,0
2002,12,"second","even","DAL",2,1,0,0
2002,12,"second","even","MIA",27,1,0,0
2002,12,"second","even","NE",7,1,0,0
2002,12,"second","even","NO",-9,0,1,0
2002,12,"second","even","NYJ",18,1,0,0
2002,12,"second","even","PIT",8,1,0,0
2002,12,"second","even","WAS",3,1,0,0
2002,12,"second","even","ARI",-21,0,1,0
2002,12,"second","even","SEA",7,1,0,0
2002,12,"second","even","HOU",2,1,0,0
2002,12,"second","even","TB",14,1,0,0
2002,12,"second","even","DEN",-3,0,1,0
2002,12,"second","even","SF",-21,0,1,0
2002,13,"second","odd","DET",-8,0,1,0
2002,13,"second","odd","DAL",7,1,0,0
2002,13,"second","odd","BUF",17,1,0,0
2002,13,"second","odd","CIN",-4,0,1,0
2002,13,"second","odd","CLE",-7,0,1,0
2002,13,"second","odd","GB",10,1,0,0
2002,13,"second","odd","JAX",-2,0,1,0
2002,13,"second","odd","KC",49,1,0,0
2002,13,"second","odd","MIN",-6,0,1,0
2002,13,"second","odd","NYG",-3,0,1,0
2002,13,"second","odd","IND",16,1,0,0
2002,13,"second","odd","SD",3,1,0,0
2002,13,"second","odd","PHI",7,1,0,0
2002,13,"second","odd","SF",7,1,0,0
2002,13,"second","odd","NO",3,1,0,0
2002,13,"second","odd","OAK",6,1,0,0
2002,14,"second","even","CAR",21,1,0,0
2002,14,"second","even","DAL",-4,0,1,0
2002,14,"second","even","JAX",-1,0,1,0
2002,14,"second","even","KC",39,1,0,0
2002,14,"second","even","NE",10,1,0,0
2002,14,"second","even","PIT",-18,0,1,0
2002,14,"second","even","TB",24,1,0,0
2002,14,"second","even","TEN",10,1,0,0
2002,14,"second","even","WAS",-6,0,1,0
2002,14,"second","even","ARI",3,1,0,0
2002,14,"second","even","BAL",-12,0,1,0
2002,14,"second","even","SEA",-7,0,1,0
2002,14,"second","even","NYJ",6,1,0,0
2002,14,"second","even","SD",-20,0,1,0
2002,14,"second","even","GB",4,1,0,0
2002,14,"second","even","MIA",18,1,0,0
2002,15,"second","odd","ATL",-6,0,1,0
2002,15,"second","odd","BUF",7,1,0,0
2002,15,"second","odd","CHI",7,1,0,0
2002,15,"second","odd","CIN",-14,0,1,0
2002,15,"second","odd","CLE",-5,0,1,0
2002,15,"second","odd","DET",-3,0,1,0
2002,15,"second","odd","HOU",-4,0,1,0
2002,15,"second","odd","MIA",6,1,0,0
2002,15,"second","odd","NO",-1,0,1,0
2002,15,"second","odd","PHI",13,1,0,0
2002,15,"second","odd","PIT",16,1,0,0
2002,15,"second","odd","DEN",7,1,0,0
2002,15,"second","odd","NYG",30,1,0,0
2002,15,"second","odd","SF",-6,0,1,0
2002,15,"second","odd","STL",2,1,0,0
2002,15,"second","odd","TEN",17,1,0,0
2002,16,"second","even","MIN",3,1,0,0
2002,16,"second","even","ARI",-3,0,1,0
2002,16,"second","even","DAL",-24,0,1,0
2002,16,"second","even","ATL",21,1,0,0
2002,16,"second","even","CAR",10,1,0,0
2002,16,"second","even","CIN",7,1,0,0
2002,16,"second","even","GB",10,1,0,0
2002,16,"second","even","IND",-17,0,1,0
2002,16,"second","even","JAX",-18,0,1,0
2002,16,"second","even","KC",2,1,0,0
2002,16,"second","even","WAS",16,1,0,0
2002,16,"second","even","SEA",20,1,0,0
2002,16,"second","even","BAL",-1,0,1,0
2002,16,"second","even","OAK",12,1,0,0
2002,16,"second","even","NE",-13,0,1,0
2002,16,"second","even","TB",-10,0,1,0
2002,17,"second","odd","NYG",3,1,0,0
2002,17,"second","odd","OAK",24,1,0,0
2002,17,"second","odd","BUF",18,1,0,0
2002,17,"second","odd","CLE",8,1,0,0
2002,17,"second","odd","DET",-2,0,1,0
2002,17,"second","odd","HOU",-10,0,1,0
2002,17,"second","odd","NE",3,1,0,0
2002,17,"second","odd","NO",-4,0,1,0
2002,17,"second","odd","PIT",3,1,0,0
2002,17,"second","odd","WAS",6,1,0,0
2002,17,"second","odd","IND",7,1,0,0
2002,17,"second","odd","DEN",30,1,0,0
2002,17,"second","odd","NYJ",25,1,0,0
2002,17,"second","odd","SD",-3,0,1,0
2002,17,"second","odd","CHI",-15,0,1,0
2002,17,"second","odd","STL",11,1,0,0
2003,1,"first","odd","WAS",3,1,0,0
2003,1,"first","odd","BUF",31,1,0,0
2003,1,"first","odd","CAR",1,1,0,0
2003,1,"first","odd","CIN",-20,0,1,0
2003,1,"first","odd","CLE",-3,0,1,0
2003,1,"first","odd","DET",18,1,0,0
2003,1,"first","odd","GB",-5,0,1,0
2003,1,"first","odd","KC",13,1,0,0
2003,1,"first","odd","MIA",-1,0,1,0
2003,1,"first","odd","NYG",10,1,0,0
2003,1,"first","odd","PIT",19,1,0,0
2003,1,"first","odd","DAL",-14,0,1,0
2003,1,"first","odd","SEA",17,1,0,0
2003,1,"first","odd","SF",42,1,0,0
2003,1,"first","odd","TEN",5,1,0,0
2003,1,"first","odd","PHI",-17,0,1,0
2003,2,"first","even","ATL",-2,0,1,0
2003,2,"first","even","BAL",20,1,0,0
2003,2,"first","even","GB",25,1,0,0
2003,2,"first","even","IND",26,1,0,0
2003,2,"first","even","JAX",-21,0,1,0
2003,2,"first","even","KC",21,1,0,0
2003,2,"first","even","NO",21,1,0,0
2003,2,"first","even","NYJ",-11,0,1,0
2003,2,"first","even","STL",3,1,0,0
2003,2,"first","even","ARI",-38,0,1,0
2003,2,"first","even","TB",-3,0,1,0
2003,2,"first","even","OAK",3,1,0,0
2003,2,"first","even","PHI",-21,0,1,0
2003,2,"first","even","SD",-24,0,1,0
2003,2,"first","even","MIN",11,1,0,0
2003,2,"first","even","NYG",-3,0,1,0
2003,3,"first","odd","ATL",-21,0,1,0
2003,3,"first","odd","CIN",-7,0,1,0
2003,3,"first","odd","DET",-10,0,1,0
2003,3,"first","odd","HOU",-28,0,1,0
2003,3,"first","odd","IND",10,1,0,0
2003,3,"first","odd","NE",7,1,0,0
2003,3,"first","odd","TEN",15,1,0,0
2003,3,"first","odd","ARI",7,1,0,0
2003,3,"first","odd","SEA",1,1,0,0
2003,3,"first","odd","WAS",-3,0,1,0
2003,3,"first","odd","SD",-14,0,1,0
2003,3,"first","odd","SF",-1,0,1,0
2003,3,"first","odd","MIA",10,1,0,0
2003,3,"first","odd","DEN",21,1,0,0
2003,4,"first","even","BUF",-10,0,1,0
2003,4,"first","even","CLE",-7,0,1,0
2003,4,"first","even","HOU",4,1,0,0
2003,4,"first","even","MIN",28,1,0,0
2003,4,"first","even","PIT",-17,0,1,0
2003,4,"first","even","STL",24,1,0,0
2003,4,"first","even","WAS",3,1,0,0
2003,4,"first","even","BAL",-7,0,1,0
2003,4,"first","even","OAK",3,1,0,0
2003,4,"first","even","CAR",20,1,0,0
2003,4,"first","even","DEN",4,1,0,0
2003,4,"first","even","NYJ",-11,0,1,0
2003,4,"first","even","NO",-34,0,1,0
2003,4,"first","even","CHI",-15,0,1,0
2003,5,"first","odd","ATL",-13,0,1,0
2003,5,"first","odd","BUF",6,1,0,0
2003,5,"first","odd","CAR",6,1,0,0
2003,5,"first","odd","CHI",3,1,0,0
2003,5,"first","odd","DAL",17,1,0,0
2003,5,"first","odd","GB",22,1,0,0
2003,5,"first","odd","KC",1,1,0,0
2003,5,"first","odd","NE",8,1,0,0
2003,5,"first","odd","NYG",-13,0,1,0
2003,5,"first","odd","JAX",6,1,0,0
2003,5,"first","odd","PHI",2,1,0,0
2003,5,"first","odd","SF",7,1,0,0
2003,5,"first","odd","PIT",-20,0,1,0
2003,5,"first","odd","TB",-3,0,1,0
2003,6,"first","even","CLE",6,1,0,0
2003,6,"first","even","DAL",2,1,0,0
2003,6,"first","even","GB",-6,0,1,0
2003,6,"first","even","IND",-3,0,1,0
2003,6,"first","even","JAX",-14,0,1,0
2003,6,"first","even","NE",11,1,0,0
2003,6,"first","even","NO",7,1,0,0
2003,6,"first","even","TEN",21,1,0,0
2003,6,"first","even","WAS",-22,0,1,0
2003,6,"first","even","ARI",-8,0,1,0
2003,6,"first","even","DEN",3,1,0,0
2003,6,"first","even","NYJ",27,1,0,0
2003,6,"first","even","SEA",1,1,0,0
2003,6,"first","even","STL",36,1,0,0
2003,7,"first","odd","ATL",-28,0,1,0
2003,7,"first","odd","CAR",-20,0,1,0
2003,7,"first","odd","CIN",8,1,0,0
2003,7,"first","odd","CLE",-6,0,1,0
2003,7,"first","odd","DET",-31,0,1,0
2003,7,"first","odd","MIA",-6,0,1,0
2003,7,"first","odd","MIN",8,1,0,0
2003,7,"first","odd","NYG",-4,0,1,0
2003,7,"first","odd","STL",10,1,0,0
2003,7,"first","odd","HOU",-5,0,1,0
2003,7,"first","odd","BUF",17,1,0,0
2003,7,"first","odd","SEA",7,1,0,0
2003,7,"first","odd","SF",17,1,0,0
2003,7,"first","odd","OAK",-7,0,1,0
2003,8,"first","even","BAL",20,1,0,0
2003,8,"first","even","CHI",8,1,0,0
2003,8,"first","even","CIN",3,1,0,0
2003,8,"first","even","JAX",-13,0,1,0
2003,8,"first","even","MIN",-12,0,1,0
2003,8,"first","even","NE",6,1,0,0
2003,8,"first","even","NO",-3,0,1,0
2003,8,"first","even","PIT",-12,0,1,0
2003,8,"first","even","TB",16,1,0,0
2003,8,"first","even","ARI",3,1,0,0
2003,8,"first","even","IND",9,1,0,0
2003,8,"first","even","PHI",7,1,0,0
2003,8,"first","even","KC",33,1,0,0
2003,8,"first","even","SD",-16,0,1,0
2003,9,"second","odd","BAL",7,1,0,0
2003,9,"second","odd","CHI",13,1,0,0
2003,9,"second","odd","DET",10,1,0,0
2003,9,"second","odd","HOU",4,1,0,0
2003,9,"second","odd","MIA",-6,0,1,0
2003,9,"second","odd","NYJ",-3,0,1,0
2003,9,"second","odd","TB",-3,0,1,0
2003,9,"second","odd","ARI",3,1,0,0
2003,9,"second","odd","SEA",7,1,0,0
2003,9,"second","odd","ATL",-7,0,1,0
2003,9,"second","odd","DAL",7,1,0,0
2003,9,"second","odd","SF",20,1,0,0
2003,9,"second","odd","MIN",-3,0,1,0
2003,9,"second","odd","DEN",-4,0,1,0
2003,10,"second","even","CAR",3,1,0,0
2003,10,"second","even","CIN",7,1,0,0
2003,10,"second","even","DET",2,1,0,0
2003,10,"second","even","JAX",5,1,0,0
2003,10,"second","even","KC",21,1,0,0
2003,10,"second","even","NYG",-20,0,1,0
2003,10,"second","even","PIT",13,1,0,0
2003,10,"second","even","TEN",24,1,0,0
2003,10,"second","even","WAS",7,1,0,0
2003,10,"second","even","SD",14,1,0,0
2003,10,"second","even","DAL",4,1,0,0
2003,10,"second","even","OAK",-3,0,1,0
2003,10,"second","even","STL",11,1,0,0
2003,10,"second","even","GB",-3,0,1,0
2003,11,"second","odd","BUF",-2,0,1,0
2003,11,"second","odd","CAR",3,1,0,0
2003,11,"second","odd","CHI",-2,0,1,0
2003,11,"second","odd","CIN",5,1,0,0
2003,11,"second","odd","CLE",38,1,0,0
2003,11,"second","odd","MIA",3,1,0,0
2003,11,"second","odd","NO",3,1,0,0
2003,11,"second","odd","PHI",18,1,0,0
2003,11,"second","odd","TEN",7,1,0,0
2003,11,"second","odd","DEN",29,1,0,0
2003,11,"second","odd","IND",7,1,0,0
2003,11,"second","odd","OAK",10,1,0,0
2003,11,"second","odd","SEA",21,1,0,0
2003,11,"second","odd","TB",-7,0,1,0
2003,11,"second","odd","NE",12,1,0,0
2003,11,"second","odd","SF",16,1,0,0
2003,12,"second","even","BAL",3,1,0,0
2003,12,"second","even","BUF",-3,0,1,0
2003,12,"second","even","CLE",-7,0,1,0
2003,12,"second","even","DAL",4,1,0,0
2003,12,"second","even","GB",10,1,0,0
2003,12,"second","even","HOU",-3,0,1,0
2003,12,"second","even","MIN",10,1,0,0
2003,12,"second","even","NYJ",3,1,0,0
2003,12,"second","even","PHI",13,1,0,0
2003,12,"second","even","ARI",-3,0,1,0
2003,12,"second","even","DEN",-9,0,1,0
2003,12,"second","even","ATL",-7,0,1,0
2003,12,"second","even","KC",3,1,0,0
2003,12,"second","even","SD",-7,0,1,0
2003,12,"second","even","MIA",1,1,0,0
2003,12,"second","even","TB",6,1,0,0
2003,13,"second","odd","DET",8,1,0,0
2003,13,"second","odd","DAL",-19,0,1,0
2003,13,"second","odd","BAL",38,1,0,0
2003,13,"second","odd","CAR",-9,0,1,0
2003,13,"second","odd","CHI",25,1,0,0
2003,13,"second","odd","HOU",4,1,0,0
2003,13,"second","odd","IND",-4,0,1,0
2003,13,"second","odd","NYG",-17,0,1,0
2003,13,"second","odd","PIT",-4,0,1,0
2003,13,"second","odd","STL",31,1,0,0
2003,13,"second","odd","WAS",-4,0,1,0
2003,13,"second","odd","OAK",-14,0,1,0
2003,13,"second","odd","SD",-4,0,1,0
2003,13,"second","odd","SEA",27,1,0,0
2003,13,"second","odd","JAX",7,1,0,0
2003,13,"second","odd","NYJ",7,1,0,0
2003,14,"second","even","BAL",18,1,0,0
2003,14,"second","even","DET",-7,0,1,0
2003,14,"second","even","GB",13,1,0,0
2003,14,"second","even","JAX",27,1,0,0
2003,14,"second","even","MIN",27,1,0,0
2003,14,"second","even","NO",-7,0,1,0
2003,14,"second","even","NYG",-13,0,1,0
2003,14,"second","even","PHI",26,1,0,0
2003,14,"second","even","PIT",20,1,0,0
2003,14,"second","even","TEN",-2,0,1,0
2003,14,"second","even","SF",36,1,0,0
2003,14,"second","even","BUF",11,1,0,0
2003,14,"second","even","DEN",18,1,0,0
2003,14,"second","even","NE",12,1,0,0
2003,14,"second","even","ATL",6,1,0,0
2003,14,"second","even","CLE",-6,0,1,0
2003,15,"second","odd","CHI",3,1,0,0
2003,15,"second","odd","CIN",3,1,0,0
